"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2025,"San Diego",45.6975560081466,347,18.4166272102402,270,29.862792574657,189,30.4989816700611,259
2025,"San Diego St.",50.6662628709873,182,16.8091131253313,159,29.4117647058824,200,32.0411871592974,205
2025,"San Francisco",53.0409041980624,81,16.973253583117,169,29.006266786034,209,34.983853606028,121
2025,"San Jose St.",50.5534034311013,194,17.3807528963106,196,26.8135904499541,270,31.4886552296624,221
2025,"Santa Clara",55.507614213198,28,16.9901975386279,172,32.8223624887286,92,28.8832487309645,305
2025,"Seattle",46.5352449223417,334,16.9882835166735,171,29.8797409805735,188,42.2939068100358,14
2025,"Seton Hall",44.7457627118644,356,19.093876235881,303,31.2173913043478,136,32.8813559322034,182
2025,"Siena",49.3979200875753,254,17.2459885443862,184,28.7934186471664,220,37.2742200328407,58
2025,"South Alabama",50.8235294117647,172,14.5520228456582,25,28.3365570599613,228,33.5882352941176,163
2025,"South Carolina",48.8760806916426,273,18.3853613524383,267,30.3571428571429,169,43.2853025936599,10
2025,"South Carolina St.",50.8092485549133,174,19.8831572114457,330,35.6730769230769,21,42.8901734104046,12
2025,"South Dakota",50.0785751702462,223,12.6239054096102,2,29.9915038232795,181,45.4164484023049,4
